saddened,-1.0769214201208921e-05
caramely,-1.5384591716012744e-06
bartop,-3.0769183432025487e-06
shortchanged,1.5384591716012744e-06
arrow,1.5384591716012744e-06
ingrid,-1.5384591716012744e-06
arroz,-6.1538366864050975e-06
kincaids,-1.692305088761402e-05
windmill,-1.0769214201208921e-05
allah,-1.5384591716012744e-06
oohed,-4.6153775148038235e-06
allan,-1.5384591716012744e-06
phoenicians,1.5384591716012744e-06
parasites,0.0
veracruz,1.5384591716012744e-06
3years,3.0769183432025487e-06
touts,-6.1538366864050975e-06
whaddya,1.5384591716012744e-06
smirk,-4.6153775148038235e-06
plateware,-1.5384591716012744e-06
enviroment,-1.5384591716012744e-06
mason,9.230755029607647e-06
encourage,3.076918343202549e-05
noice,1.5384591716012744e-06
adapt,1.384613254441147e-05
dinginess,-3.0769183432025487e-06
size,3.0769183432025487e-06
smithfield,-7.692295858006373e-06
wonderbread,-1.5384591716012744e-06
abbott,0.0
stamping,0.0
batura,6.1538366864050975e-06
strata,-3.0769183432025487e-06
pizzafarro,-6.1538366864050975e-06
pumpkins,0.0
corrects,3.0769183432025487e-06
pumpkiny,0.0
estimate,-3.0769183432025487e-06
ugghhh,-4.6153775148038235e-06
universally,3.0769183432025487e-06
chlorine,4.6153775148038235e-06
silent,6.1538366864050975e-06
competes,9.230755029607647e-06
sickeningly,-7.692295858006373e-06
sofritas,-4.6153775148038235e-06
disturbed,-1.0769214201208921e-05
caminero,0.0
competed,-3.0769183432025487e-06
dentures,0.0
vermecelli,9.230755029607647e-06
loudness,0.0
selfs,-3.0769183432025487e-06
breed,-3.0769183432025487e-06
aurelios,0.0
palces,3.0769183432025487e-06
emaciated,0.0
pastorcito,3.0769183432025487e-06
filibertos,-3.0769183432025487e-06
kfc,-6.1538366864050975e-06
chevron,-1.5384591716012744e-06
seizures,1.5384591716012744e-06
households,1.5384591716012744e-06
olds,4.6153775148038235e-06
renovated,0.0
service,3.0769183432025487e-06
ramyun,9.230755029607647e-06
zinfandel,1.0769214201208921e-05
reuben,-7.692295858006373e-06
needed,1.5384591716012746e-05
grossness,1.5384591716012744e-06
critter,1.5384591716012744e-06
mousseline,-1.5384591716012744e-06
genesis,0.0
caitlyn,0.0
rewards,2.6153805917221666e-05
slingin,-4.6153775148038235e-06
swish,1.2307673372810195e-05
mutilated,0.0
jbs,-3.0769183432025487e-06
positively,-1.5384591716012744e-06
smothers,-1.5384591716012744e-06
duckworth,1.2307673372810195e-05
anniversaries,4.6153775148038235e-06
idly,3.0769183432025487e-06
idle,-4.6153775148038235e-06
exclaimed,3.0769183432025487e-06
sheen,-1.5384591716012744e-06
sooth,0.0
feeling,-1.2307673372810195e-05
idli,4.6153775148038235e-06
longs,3.0769183432025487e-06
redesigned,0.0
sustaining,0.0
spectrum,1.8461510059215294e-05
quesarito,0.0
thaw,-4.6153775148038235e-06
dozen,1.9999969230816566e-05
affairs,4.6153775148038235e-06
wholesome,6.1538366864050975e-06
mostly,-1.5384591716012746e-05
craver,0.0
paramedics,3.0769183432025487e-06
uncouth,7.692295858006373e-06
toothed,0.0
britches,-3.0769183432025487e-06
workmates,0.0
crocs,7.692295858006373e-06
shipments,0.0
45th,0.0
committing,3.0769183432025487e-06
jammed,-6.1538366864050975e-06
sugarcane,1.5384591716012744e-06
limitless,1.5384591716012744e-06
diminishing,0.0
vexing,1.5384591716012744e-06
resonates,1.5384591716012744e-06
disjointed,0.0
mouth,1.0769214201208921e-05
reverence,3.0769183432025487e-06
conceded,1.5384591716012744e-06
resonated,1.5384591716012744e-06
expound,0.0
singer,-4.6153775148038235e-06
nettle,0.0
cumbia,-1.5384591716012744e-06
tech,-3.0769183432025487e-06
prevention,-3.0769183432025487e-06
scream,-1.0769214201208921e-05
thinest,0.0
saying,-2.3076887574019118e-05
condesa,1.5384591716012744e-06
braising,-4.6153775148038235e-06
trompo,0.0
teresa,1.5384591716012744e-06
empandas,-1.5384591716012744e-06
loitered,0.0
padded,-4.6153775148038235e-06
fennel,6.1538366864050975e-06
ulcer,-3.0769183432025487e-06
hotnjuicy,0.0
cheaply,-3.0769183432025487e-06
papavero,-6.1538366864050975e-06
hounded,0.0
orleans,1.9999969230816566e-05
faure,1.5384591716012744e-06
flowers,3.0769183432025487e-06
clicked,-7.692295858006373e-06
skinnyfats,7.692295858006373e-06
buvette,0.0
luby,0.0
aspinwall,4.6153775148038235e-06
rico,-4.6153775148038235e-06
lube,1.5384591716012744e-06
statehouse,-1.5384591716012744e-06
bliss,2.461534674562039e-05
rick,6.1538366864050975e-06
rich,1.0769214201208921e-05
rice,-1.0769214201208921e-05
rica,9.230755029607647e-06
plate,0.0
waaaaaay,0.0
incongruent,1.5384591716012744e-06
2min,0.0
bruddah,-3.0769183432025487e-06
clumsiness,0.0
caribe,1.5384591716012744e-06
altogether,1.5384591716012746e-05
toungue,-1.5384591716012744e-06
slidin,6.1538366864050975e-06
uncleanliness,3.0769183432025487e-06
droning,3.0769183432025487e-06
jaguar,0.0
nicely,-3.0769183432025487e-06
boarder,-3.0769183432025487e-06
capistrami,7.692295858006373e-06
pretzel,2.1538428402417842e-05
patch,3.0769183432025487e-06
gobi,7.692295858006373e-06
boarded,0.0
goomba,-1.5384591716012744e-06
conant,0.0
heirloom,9.230755029607647e-06
clarified,4.6153775148038235e-06
sensitivity,-3.0769183432025487e-06
pinon,0.0
pinot,4.6153775148038235e-06
pinos,-3.0769183432025487e-06
pinor,1.5384591716012744e-06
pinoy,-4.6153775148038235e-06
inns,1.5384591716012744e-06
48th,-1.5384591716012744e-06
playfulness,3.0769183432025487e-06
zipparita,-3.0769183432025487e-06
lots,-3.0769183432025487e-06
irs,-1.5384591716012744e-06
droves,4.6153775148038235e-06
targets,1.5384591716012744e-06
irk,0.0
irn,4.6153775148038235e-06
ira,-1.5384591716012744e-06
chickfila,-4.6153775148038235e-06
cordoned,0.0
epically,1.5384591716012744e-06
wage,3.0769183432025487e-06
extend,-1.5384591716012744e-06
nature,-3.0769183432025487e-06
99cents,-4.6153775148038235e-06
fruits,-1.5384591716012744e-06
lapping,0.0
masuman,0.0
dunhill,-1.5384591716012744e-06
extent,-1.5384591716012744e-06
wheelbarrow,1.5384591716012744e-06
tendons,-6.1538366864050975e-06
veganism,-3.0769183432025487e-06
airflow,0.0
veer,-9.230755029607647e-06
heating,-1.5384591716012744e-06
incense,4.6153775148038235e-06
sublime,2.9230724260424213e-05
lookin,-9.230755029607647e-06
himalayan,-4.6153775148038235e-06
lumpias,-1.5384591716012744e-06
lookie,0.0
ariel,0.0
rehash,-6.1538366864050975e-06
mortified,-6.1538366864050975e-06
pasteles,7.692295858006373e-06
blonds,-6.1538366864050975e-06
minuses,-1.0769214201208921e-05
basque,-3.0769183432025487e-06
escalade,-3.0769183432025487e-06
humming,1.5384591716012744e-06
chino,1.0769214201208921e-05
smackdown,0.0
buttload,0.0
frc,-7.692295858006373e-06
fra,7.692295858006373e-06
underdone,-7.692295858006373e-06
union,4.6153775148038235e-06
fri,7.692295858006373e-06
fro,0.0
studious,0.0
frm,-1.5384591716012744e-06
muck,0.0
much,-2.3076887574019118e-05
sommelier,4.6153775148038235e-06
steenbock,-6.1538366864050975e-06
fru,3.0769183432025487e-06
unleavened,3.0769183432025487e-06
fry,4.6153775148038235e-06
tallest,0.0
kojax,0.0
toning,1.5384591716012744e-06
obese,3.0769183432025487e-06
toyko,-4.6153775148038235e-06
retrospect,-1.0769214201208921e-05
spit,-1.384613254441147e-05
jeon,3.0769183432025487e-06
spic,3.0769183432025487e-06
dave,7.692295858006373e-06
doubts,7.692295858006373e-06
stepdad,1.692305088761402e-05
spin,7.692295858006373e-06
spil,-1.5384591716012744e-06
wildcat,4.6153775148038235e-06
professionally,3.0769183432025487e-06
employ,1.5384591716012744e-06
misconstrued,6.1538366864050975e-06
droppin,0.0
korroke,1.5384591716012744e-06
reunion,-9.230755029607647e-06
elaborate,3.0769183432025487e-06
majid,0.0
unos,-1.5384591716012744e-06
honeslty,-6.1538366864050975e-06
saltiness,-1.5384591716012744e-06
ditching,-1.5384591716012744e-06
expat,0.0
healthiness,4.6153775148038235e-06
kohl,1.692305088761402e-05
conditioned,4.6153775148038235e-06
eighteen,-3.0769183432025487e-06
waddell,1.5384591716012744e-06
conditioner,6.1538366864050975e-06
oxymoron,3.0769183432025487e-06
insatiable,-1.5384591716012744e-06
shiroi,3.0769183432025487e-06
hone,1.5384591716012744e-06
memorial,-9.230755029607647e-06
skinnylicious,0.0
portobella,-3.0769183432025487e-06
portobello,-9.230755029607647e-06
dazzo,-3.0769183432025487e-06
honk,-3.0769183432025487e-06
36oz,0.0
denies,3.0769183432025487e-06
split,-3.0769183432025487e-06
principals,0.0
crabbie,0.0
supped,1.5384591716012744e-06
spying,1.5384591716012744e-06
boiled,-7.692295858006373e-06
flipflops,0.0
marches,0.0
frenchmen,-1.5384591716012744e-06
issan,-4.6153775148038235e-06
torpedoes,1.5384591716012744e-06
workforce,1.5384591716012744e-06
qdoba,3.0769183432025487e-06
marched,-6.1538366864050975e-06
graduations,-1.5384591716012744e-06
reruns,1.5384591716012744e-06
supper,1.2307673372810195e-05
zapatas,-6.1538366864050975e-06
nuanced,-3.0769183432025487e-06
academic,4.6153775148038235e-06
potbellys,0.0
goofing,-3.0769183432025487e-06
academie,-1.0769214201208921e-05
waitering,0.0
corporate,4.6153775148038235e-06
massaging,-3.0769183432025487e-06
plaque,3.0769183432025487e-06
bellow,0.0
appropriately,1.5384591716012746e-05
hushpuppies,-1.5384591716012744e-06
snickered,0.0
albondiga,0.0
lassi,-6.1538366864050975e-06
portrayed,-4.6153775148038235e-06
hah,6.1538366864050975e-06
hai,-1.5384591716012744e-06
upsides,4.6153775148038235e-06
hal,6.1538366864050975e-06
ham,2.3076887574019118e-05
han,1.5384591716012744e-06
hao,-1.5384591716012744e-06
haa,1.5384591716012744e-06
hae,-4.6153775148038235e-06
hag,-6.1538366864050975e-06
reservationist,-1.5384591716012744e-06
hay,0.0
haz,0.0
waffels,1.5384591716012744e-06
beloved,-1.5384591716012746e-05
hap,0.0
har,4.6153775148038235e-06
match,-1.5384591716012744e-06
hat,1.5384591716012744e-06
hav,0.0
haw,-4.6153775148038235e-06
municipal,-1.5384591716012744e-06
elders,1.5384591716012744e-06
survival,4.6153775148038235e-06
siesta,1.5384591716012744e-06
caramelly,0.0
unequivocally,-3.0769183432025487e-06
objective,-3.0769183432025487e-06
otherworldly,1.5384591716012744e-06
indicative,-9.230755029607647e-06
clustered,-3.0769183432025487e-06
shadow,3.0769183432025487e-06
bluberry,7.692295858006373e-06
gado,-9.230755029607647e-06
delievery,0.0
kazmierz,0.0
alice,-1.5384591716012744e-06
gangplank,-1.5384591716012744e-06
lipitor,4.6153775148038235e-06
festivities,4.6153775148038235e-06
unabashedly,6.1538366864050975e-06
attorney,-1.5384591716012744e-06
crowd,-1.384613254441147e-05
czech,1.5384591716012744e-06
crown,-3.0769183432025487e-06
topping,-1.692305088761402e-05
proportionally,3.0769183432025487e-06
captive,1.5384591716012744e-06
karmeliet,1.5384591716012744e-06
vovo,7.692295858006373e-06
bottom,-4.6153775148038235e-06
lockdown,-1.5384591716012744e-06
plucked,0.0
yummie,6.1538366864050975e-06
caribbean,-6.1538366864050975e-06
treadmill,0.0
completly,1.5384591716012744e-06
8yr,-1.5384591716012744e-06
dng,0.0
yelpie,1.5384591716012744e-06
herrin,0.0
starring,1.5384591716012744e-06
visitng,1.5384591716012744e-06
benches,3.0769183432025487e-06
mariokart,0.0
stoked,-1.8461510059215294e-05
canaletto,4.6153775148038235e-06
lemmings,-1.5384591716012744e-06
maxwell,1.0769214201208921e-05
marshall,-1.0769214201208921e-05
honeymoon,1.5384591716012744e-06
mba,0.0
mbb,3.0769183432025487e-06
bulgar,3.0769183432025487e-06
beings,0.0
mangos,7.692295858006373e-06
gardening,-1.5384591716012744e-06
shoots,1.8461510059215294e-05
despised,3.0769183432025487e-06
appealingly,0.0
panninis,0.0
lunar,0.0
suffice,-1.5384591716012746e-05
raped,-4.6153775148038235e-06
filafel,0.0
humorous,6.1538366864050975e-06
grasping,6.1538366864050975e-06
despises,-1.5384591716012744e-06
greatness,0.0
tams,-1.5384591716012744e-06
avocados,0.0
budae,-3.0769183432025487e-06
afandi,1.5384591716012744e-06
denoting,-1.5384591716012744e-06
thesaurus,0.0
verde,6.1538366864050975e-06
perfumed,-1.5384591716012744e-06
peperoni,-4.6153775148038235e-06
renee,0.0
verdi,0.0
congratulations,-6.1538366864050975e-06
humbled,1.5384591716012744e-06
azn,-1.5384591716012744e-06
masquerading,-4.6153775148038235e-06
izakaya,1.692305088761402e-05
smashes,1.5384591716012744e-06
azz,3.0769183432025487e-06
idol,6.1538366864050975e-06
nicest,2.9230724260424213e-05
pesos,1.5384591716012744e-06
smashed,-1.692305088761402e-05
duet,0.0
dues,-1.5384591716012744e-06
refillable,4.6153775148038235e-06
30m,3.0769183432025487e-06
behest,0.0
passenger,1.2307673372810195e-05
disgrace,-7.692295858006373e-06
moderne,4.6153775148038235e-06
barrymore,4.6153775148038235e-06
minaj,0.0
calzones,1.384613254441147e-05
bourdain,1.5384591716012744e-06
bats,-1.5384591716012744e-06
dierks,1.5384591716012744e-06
females,-3.0769183432025487e-06
triangles,-6.1538366864050975e-06
microwaving,-4.6153775148038235e-06
slurring,-9.230755029607647e-06
eventual,1.5384591716012744e-06
roly,3.0769183432025487e-06
tsukune,6.1538366864050975e-06
cambodia,-4.6153775148038235e-06
pasadena,7.692295858006373e-06
role,7.692295858006373e-06
crowne,-1.5384591716012744e-06
wreaked,4.6153775148038235e-06
wordlessly,-1.5384591716012744e-06
roll,3.0769183432025487e-06
intend,0.0
palms,-1.0769214201208921e-05
hawked,0.0
outage,-3.0769183432025487e-06
transported,1.5384591716012744e-06
devon,-3.0769183432025487e-06
intent,-1.5384591716012744e-06
smelling,3.0769183432025487e-06
variable,-6.1538366864050975e-06
explosions,-3.0769183432025487e-06
tivoli,9.230755029607647e-06
overturned,0.0
udons,0.0
steelhead,-3.0769183432025487e-06
gown,7.692295858006373e-06
childs,-1.5384591716012744e-06
cincinnati,0.0
chain,0.0
whoever,-9.230755029607647e-06
osp,-4.6153775148038235e-06
oss,6.1538366864050975e-06
osu,-1.5384591716012744e-06
osi,0.0
annnnnd,1.5384591716012744e-06
oso,1.5384591716012744e-06
coudn,-4.6153775148038235e-06
chair,-2.1538428402417842e-05
chais,1.5384591716012744e-06
osf,-1.5384591716012744e-06
machu,-3.0769183432025487e-06
ballet,7.692295858006373e-06
baller,9.230755029607647e-06
crates,-3.0769183432025487e-06
mache,-3.0769183432025487e-06
balled,-4.6153775148038235e-06
macha,1.5384591716012744e-06
camarones,1.5384591716012746e-05
macho,-6.1538366864050975e-06
oversight,-1.5384591716012744e-06
machi,0.0
khoresh,0.0
downloading,0.0
paychecks,-1.5384591716012744e-06
flatbed,4.6153775148038235e-06
jerk,-1.5384591716012744e-06
tastefully,-3.0769183432025487e-06
entress,0.0
olympus,1.5384591716012744e-06
choice,-7.692295858006373e-06
embark,-1.5384591716012744e-06
gloomy,-6.1538366864050975e-06
unpleasent,0.0
tangine,-4.6153775148038235e-06
exact,2.9230724260424213e-05
minute,-4.6153775148038235e-06
cooks,-3.0769183432025487e-06
az88,1.9999969230816566e-05
minnie,0.0
skewed,-3.0769183432025487e-06
cooke,3.0769183432025487e-06
defaults,0.0
skewer,-4.6153775148038235e-06
nonfat,-1.5384591716012744e-06
meadow,9.230755029607647e-06
trails,0.0
orbitz,-1.5384591716012744e-06
gnawed,3.0769183432025487e-06
chopping,3.0769183432025487e-06
trisha,-1.5384591716012744e-06
ogled,-4.6153775148038235e-06
adorns,1.5384591716012744e-06
bagging,-3.0769183432025487e-06
headset,-1.5384591716012744e-06
bakeshop,1.5384591716012744e-06
corazon,7.692295858006373e-06
chimichanga,-7.692295858006373e-06
celebrated,6.1538366864050975e-06
wayward,3.0769183432025487e-06
casse,3.0769183432025487e-06
geography,0.0
celebrates,-6.1538366864050975e-06
unintentionally,-4.6153775148038235e-06
drafted,4.6153775148038235e-06
ufc,1.5384591716012746e-05
oldies,-3.0769183432025487e-06
climbs,3.0769183432025487e-06
honour,1.5384591716012744e-06
plucking,-1.5384591716012744e-06
gladys,4.6153775148038235e-06
address,-9.230755029607647e-06
waitreses,0.0
xtreme,-6.1538366864050975e-06
rework,-3.0769183432025487e-06
benson,0.0
mafioso,1.5384591716012744e-06
enroll,0.0
accomplishes,0.0
dusty,-3.0769183432025487e-06
impacted,-9.230755029607647e-06
cusack,3.0769183432025487e-06
snowbirds,-3.0769183432025487e-06
sprouted,-7.692295858006373e-06
pinkus,1.5384591716012744e-06
influx,1.5384591716012744e-06
pibil,6.1538366864050975e-06
boooooooo,-3.0769183432025487e-06
cacophony,0.0
watami,1.5384591716012744e-06
wana,-3.0769183432025487e-06
fakers,-1.5384591716012744e-06
cornbeef,-4.6153775148038235e-06
omelets,-6.1538366864050975e-06
sambalatte,1.384613254441147e-05
undergone,3.0769183432025487e-06
handbags,-4.6153775148038235e-06
vallozzi,-4.6153775148038235e-06
opposed,-3.0769183432025487e-06
callendar,4.6153775148038235e-06
familar,0.0
pavilions,4.6153775148038235e-06
raspados,3.0769183432025487e-06
amarena,0.0
suckas,1.5384591716012744e-06
consoled,1.5384591716012744e-06
ooooooo,0.0
roland,1.5384591716012744e-06
ooooooh,-1.5384591716012744e-06
approving,0.0
sierra,1.5384591716012744e-06
consoles,0.0
gerardo,1.5384591716012744e-06
tines,0.0
overcharges,1.5384591716012744e-06
intents,0.0
riders,4.6153775148038235e-06
charbroil,-1.5384591716012744e-06
pooper,-4.6153775148038235e-06
originally,2.6153805917221666e-05
rutherford,0.0
abortion,0.0
americanised,0.0
harmonious,0.0
following,1.5384591716012744e-06
genki,-1.5384591716012744e-06
admired,1.0769214201208921e-05
mirrors,-3.0769183432025487e-06
employess,-1.5384591716012744e-06
stetson,3.0769183432025487e-06
valentinos,0.0
2lb,1.5384591716012744e-06
locks,9.230755029607647e-06
matzo,6.1538366864050975e-06
szmidt,-6.1538366864050975e-06
matza,-3.0769183432025487e-06
listens,4.6153775148038235e-06
litre,4.6153775148038235e-06
septic,-3.0769183432025487e-06
thanking,1.2307673372810195e-05
seagrams,-1.5384591716012744e-06
bisk,1.5384591716012744e-06
mintues,3.0769183432025487e-06
bagoong,0.0
breadbowl,3.0769183432025487e-06
casualness,1.5384591716012744e-06
teavana,1.5384591716012744e-06
mythos,0.0
convincingly,0.0
fueled,6.1538366864050975e-06
laxative,-1.5384591716012744e-06
tqla,-1.5384591716012744e-06
atar,1.5384591716012744e-06
brainless,1.5384591716012744e-06
harmon,0.0
temperate,-1.5384591716012744e-06
surfing,1.2307673372810195e-05
griled,0.0
conscious,0.0
taramasalata,0.0
inhabiting,-3.0769183432025487e-06
sandbox,0.0
mango,1.5384591716012744e-06
glynis,-1.5384591716012746e-05
swollen,0.0
mange,1.5384591716012744e-06
wolves,4.6153775148038235e-06
pulled,9.230755029607647e-06
manga,3.0769183432025487e-06
impactful,3.0769183432025487e-06
douglas,3.0769183432025487e-06
daisho,0.0
webpage,-6.1538366864050975e-06
years,-4.6153775148038235e-06
professors,1.5384591716012744e-06
episodes,1.5384591716012744e-06
jig,3.0769183432025487e-06
jib,4.6153775148038235e-06
jia,-4.6153775148038235e-06
jin,0.0
jim,6.1538366864050975e-06
troubles,-1.5384591716012744e-06
faves,1.5384591716012746e-05
jiu,3.0769183432025487e-06
jip,0.0
suspension,1.5384591716012744e-06
poshburger,0.0
apron,-1.384613254441147e-05
dpov,1.5384591716012744e-06
recipients,0.0
civilian,0.0
nubs,-3.0769183432025487e-06
bashful,1.5384591716012744e-06
indigenous,3.0769183432025487e-06
overpowering,0.0
drilling,0.0
aprox,-4.6153775148038235e-06
sorted,4.6153775148038235e-06
tila,0.0
thalis,1.5384591716012744e-06
breezing,-1.5384591716012744e-06
frontage,0.0
hickory,-6.1538366864050975e-06
plunk,-1.5384591716012744e-06
unsympathetic,-1.5384591716012744e-06
pealing,0.0
leather,-1.692305088761402e-05
dispite,-3.0769183432025487e-06
fisherman,-4.6153775148038235e-06
dignified,3.0769183432025487e-06
personalizing,0.0
quarter,-1.692305088761402e-05
quartet,-1.5384591716012744e-06
salado,0.0
honduras,0.0
bursting,2.6153805917221666e-05
salade,3.0769183432025487e-06
receipt,-9.230755029607647e-06
caldo,-4.6153775148038235e-06
remembrance,1.5384591716012744e-06
sponsor,1.5384591716012744e-06
salady,0.0
honduran,-4.6153775148038235e-06
receipe,0.0
salads,-6.1538366864050975e-06
disasters,1.5384591716012744e-06
troll,-7.692295858006373e-06
wisked,0.0
seriously,6.1538366864050975e-06
trauma,-1.5384591716012744e-06
internet,1.5384591716012746e-05
patacon,0.0
hibernate,-3.0769183432025487e-06
disintegrated,-1.5384591716012744e-06
tienen,0.0
incentives,1.5384591716012744e-06
berrylicious,0.0
disintegrates,1.5384591716012744e-06
inwardly,1.5384591716012744e-06
liege,1.0769214201208921e-05
crazies,1.5384591716012744e-06
crazier,1.5384591716012744e-06
grandma,1.0769214201208921e-05
marla,1.5384591716012744e-06
workmanship,0.0
brasil,0.0
gordos,-4.6153775148038235e-06
wrong,-1.2307673372810195e-05
initiate,-1.5384591716012744e-06
fetticine,0.0
quibble,1.5384591716012744e-06
flambeed,0.0
neglect,6.1538366864050975e-06
fetticini,0.0
emotion,-6.1538366864050975e-06
tingles,-4.6153775148038235e-06
saving,-3.076918343202549e-05
ono,-6.1538366864050975e-06
mousaka,1.5384591716012744e-06
spoken,1.0769214201208921e-05
tolteca,4.6153775148038235e-06
westlake,0.0
ong,4.6153775148038235e-06
one,0.0
looved,0.0
tamari,4.6153775148038235e-06
pasteries,-1.5384591716012744e-06
mignon,1.2307673372810195e-05
spokes,6.1538366864050975e-06
ons,-7.692295858006373e-06
tamara,7.692295858006373e-06
affords,-3.0769183432025487e-06
looong,-7.692295858006373e-06
types,1.2307673372810195e-05
magnifique,7.692295858006373e-06
lingering,-1.2307673372810195e-05
34oz,0.0
shawn,1.5384591716012744e-06
shawl,0.0
brewpub,1.5384591716012744e-06
snatch,3.0769183432025487e-06
fanned,1.5384591716012744e-06
herds,0.0
kitsune,-1.5384591716012744e-06
absorbs,6.1538366864050975e-06
